,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2468,1634,2679,309,0,1,20,10,5042,0,1,1,67,0
5163,4629,2085,459,0,0,18,2,0,1,1,1,53,0
4183,3540,2350,95,0,1,8,3,0,1,1,1,6144,0
1486,543,2902,251,0,0,21,5,0,0,1,1,8672,0
3678,2978,2733,406,0,1,12,2,5097,0,1,1,8551,0
6579,6202,1474,105,0,0,18,8,0,1,0,0,491,0
4558,3956,441,401,0,1,16,1,0,0,0,1,9224,0
4308,3679,2576,250,0,0,22,8,0,0,1,0,1544,0
6684,6318,265,171,0,0,39,4,0,2,1,0,8063,1
4865,4297,1359,199,0,0,11,5,0,1,1,0,1241,0
3537,2822,2178,211,0,1,41,8,0,1,1,1,3448,0
3868,3189,1945,355,0,0,16,5,0,0,0,1,8039,0
2581,1760,523,313,0,1,13,0,0,1,1,0,4613,0
9469,9413,980,322,0,0,7,5,1708,0,1,1,7528,0
8197,7999,780,226,0,1,36,7,146,0,1,1,6912,0
4351,3727,1144,304,0,1,25,1,29,0,1,1,81,0
8976,8864,1746,329,0,1,11,3,0,1,1,0,6621,0
6379,5980,1601,288,0,1,19,8,5201,0,1,0,5228,0
646,6079,661,361,0,0,12,4,0,1,1,1,309,0
6023,5585,942,395,0,0,15,0,5501,0,0,1,3067,1
7954,7729,2587,352,0,1,12,8,5293,0,0,0,2513,0
3468,2745,1209,429,0,0,31,1,0,1,1,1,1076,0
4875,4308,622,180,0,0,15,10,136,1,0,0,1626,0
5341,4827,1339,255,0,0,33,5,112,0,0,0,1722,0
1567,633,833,322,0,1,35,7,1196,0,0,0,5058,1
9994,9995,2846,409,0,0,11,3,0,1,0,0,3752,0
4066,3410,958,432,0,0,26,1,0,1,0,1,4578,0
2160,1293,214,336,0,1,10,6,0,1,0,1,5338,0
7602,7339,967,300,0,0,11,10,1334,0,1,0,7283,0
7784,7540,677,350,0,0,46,3,5093,0,1,1,7694,0
3243,2496,733,424,0,1,6,8,4521,0,0,1,4337,0
5844,5385,2389,304,0,1,11,6,0,1,1,1,8178,0
9219,9136,1238,108,0,1,13,5,0,0,1,0,5850,0
2461,1627,1681,246,0,1,22,9,2107,0,1,1,4131,0
5946,5498,2247,199,0,1,14,10,0,1,1,0,2198,0
5784,5318,2429,240,0,1,11,3,0,1,1,1,4757,0
4040,3382,2062,310,0,1,19,9,591,0,1,0,3850,0
2230,1371,2314,305,0,0,12,9,0,1,1,1,5311,0
935,9290,127,228,0,0,20,4,0,1,0,1,936,0
521,4691,1654,459,0,1,38,8,2607,0,1,1,1081,0
5345,4831,1756,415,0,1,16,7,0,1,0,0,56,0
1311,350,1589,459,0,0,19,8,3981,0,1,1,2933,0
3983,3317,2762,235,0,0,26,3,0,0,0,1,4052,1
6494,6107,2173,308,0,1,10,8,0,1,1,1,5688,0
9560,9514,1673,295,0,1,23,6,2414,2,1,1,424,1
780,7568,701,248,0,1,9,9,0,1,1,0,5094,0
651,6135,533,329,0,1,34,8,0,0,1,1,2705,0
3747,3055,1804,214,0,1,14,10,0,1,1,1,7492,0
369,3002,1829,202,0,0,11,3,3932,0,1,0,6294,0
9884,9873,2406,360,0,0,30,5,0,0,0,1,6088,1
8005,7787,876,243,0,0,18,1,5102,0,1,0,921,0
4214,3575,1895,295,0,1,8,8,0,1,1,0,3027,0
9446,9387,915,153,0,1,12,5,5187,0,0,1,1534,0
2216,1355,1998,295,0,0,29,6,1056,0,1,0,1364,0
8682,8538,1400,344,0,1,16,1,3362,0,1,0,6936,0
6979,6646,14,148,0,0,22,8,5424,0,1,0,3726,0
6606,6232,2563,401,0,1,13,7,5136,1,0,1,1463,0
8880,8758,451,169,0,1,31,5,0,0,1,1,2,1
359,2891,398,129,0,1,40,4,0,1,0,1,6227,0
8184,7985,2699,268,0,0,32,4,0,0,1,0,4633,1
1246,277,1464,275,0,0,48,8,0,1,1,1,9986,0
6511,6127,1746,237,0,0,32,5,3442,0,0,1,579,1
3694,2996,1673,217,0,0,15,5,0,0,1,0,8818,1
1573,640,2056,277,0,0,17,7,167,0,1,1,7386,0
6281,5871,1576,459,0,1,13,5,0,1,0,0,2936,0
2567,1744,2044,162,0,1,24,1,0,1,0,0,5740,0
772,7479,417,198,0,1,14,3,0,1,0,1,9717,0
9568,9522,2316,202,0,1,15,1,0,1,0,0,9992,0
2546,1721,2228,269,0,1,32,1,0,2,1,1,5075,1
5330,4815,2768,225,0,1,11,10,0,0,1,1,3706,0
9667,9632,2667,205,0,1,19,3,0,0,0,1,1196,0
4531,3927,1684,218,0,1,19,7,0,1,0,1,5653,0
9376,9309,1395,176,0,0,29,3,0,0,0,0,645,1
9983,9983,576,222,0,1,22,5,0,0,0,0,2887,0
147,535,2032,259,0,1,19,6,531,0,0,0,5774,0
1668,745,1081,163,0,1,6,2,0,0,0,0,9560,0
3456,2732,813,322,0,1,15,7,6010,0,0,0,5390,1
6186,5765,788,227,0,1,19,6,0,0,0,1,4376,1
3576,2865,2582,256,0,1,10,9,0,1,1,1,9492,0
4940,4381,660,372,0,0,20,0,3956,1,0,0,6182,0
1031,39,633,240,0,0,4,4,0,1,0,0,6115,0
8872,8749,961,294,0,1,12,3,0,1,1,1,2306,0
6230,5815,2473,201,0,1,53,5,0,1,0,1,3878,0
6592,6216,2122,294,0,0,15,7,0,1,0,1,4805,0
6724,6363,633,361,0,0,23,9,0,1,1,0,2241,1
8052,7839,154,232,0,0,16,10,0,0,1,0,5762,0
7088,6767,491,165,0,0,36,5,3831,0,1,0,3165,1
9949,9946,2761,459,0,0,29,10,3039,0,1,0,6857,0
7451,7171,49,268,0,1,2,9,0,1,0,0,727,0
7944,7718,921,129,0,0,21,1,5192,0,0,1,581,1
9076,8976,1407,275,0,0,9,1,5593,0,0,1,8001,0
9452,9394,1895,208,0,1,9,6,0,1,1,0,6102,0
6272,5861,1941,120,0,0,28,1,0,0,1,1,897,1
424,3613,829,205,0,1,21,10,0,0,1,0,7118,0
3191,2438,2519,199,0,1,14,6,0,1,1,0,7696,0
6335,5931,2859,116,0,0,17,1,0,1,0,0,9555,0
2672,1861,752,333,0,1,16,3,4036,1,0,0,8768,0
6697,6332,1531,247,0,1,23,1,2643,0,1,1,7037,0
6044,5608,1671,293,0,1,28,0,0,1,1,1,6439,0
1459,514,2638,426,0,0,37,2,1423,0,1,0,9793,1
3804,3119,929,213,0,0,22,1,0,1,1,0,1307,0
7394,7107,131,128,0,0,4,9,0,0,0,1,3736,0
4839,4269,354,140,0,0,35,6,2299,0,1,0,2344,1
8111,7905,2136,169,0,0,13,4,1208,0,1,0,6616,0
5683,5206,2814,224,0,0,43,1,306,0,1,0,7913,1
8759,8624,1583,357,0,1,48,9,0,0,1,1,3512,0
6036,5599,2796,283,0,0,9,5,5345,0,0,1,7215,0
4798,4222,2345,202,0,1,23,7,0,1,1,1,9959,0
2442,1606,2655,289,0,0,16,1,0,1,1,0,3712,0
8645,8497,2671,245,0,0,2,2,2006,0,0,0,36,0
4592,3994,1595,443,0,1,18,9,3433,0,1,0,9435,1
8772,8638,347,377,0,1,12,7,0,1,1,1,5510,0
9261,9182,633,238,0,0,43,7,0,1,1,1,1907,0
9433,9373,788,252,0,1,21,8,0,1,1,1,3896,0
8405,8231,1803,192,0,1,22,4,0,1,1,0,7040,0
9777,9754,427,314,0,0,21,4,5893,0,1,1,7425,0
6636,6265,2648,184,0,1,6,3,0,1,1,1,1126,0
6356,5954,777,256,0,1,25,10,0,1,1,1,8766,0
3084,2319,2668,379,0,0,12,9,0,1,1,0,34,0
6208,5790,1667,323,0,1,16,2,0,1,1,1,8880,0
5542,5050,346,291,0,0,17,3,4652,0,1,1,7962,1
6007,5567,2049,366,0,1,10,4,5236,0,1,1,5527,0
8869,8746,2864,278,0,0,23,0,3838,1,0,0,470,0
7758,7511,1361,320,0,1,23,4,0,1,1,1,5187,0
4837,4266,493,412,0,1,10,4,0,1,1,0,3318,0
6548,6167,2660,292,0,1,20,8,735,1,1,0,170,0
7898,7666,2476,244,0,0,54,5,5215,0,0,1,5946,0
4481,3871,2863,103,0,1,12,4,5606,0,0,1,5974,0
5302,4784,1685,310,0,1,21,10,3264,0,0,1,2635,0
4605,4009,2530,139,0,0,16,9,0,1,0,1,2365,0
6140,5715,1234,97,0,0,13,9,6215,0,0,0,1366,0
1764,852,1046,220,0,1,22,1,0,1,1,1,161,0
1549,614,2638,261,0,1,30,5,4945,0,1,0,3546,1
8653,8506,2634,250,0,1,39,6,0,1,1,1,1271,0
6298,5889,2226,323,0,0,34,3,0,0,0,1,2494,1
6662,6294,2109,274,0,1,18,1,0,1,0,1,1219,0
6626,6254,1586,456,0,1,48,8,1948,0,0,1,7346,0
2044,1164,850,96,0,1,27,3,0,1,1,0,8710,0
5693,5217,2582,262,0,0,14,5,5539,0,0,1,5746,0
7870,7636,525,138,0,0,11,9,0,1,1,0,5455,0
1508,568,1609,185,0,1,18,7,0,1,1,1,7083,0
7230,6926,1909,279,0,1,19,3,0,1,1,1,7403,0
7857,7621,537,459,0,1,9,7,6139,1,0,0,2955,0
9940,9936,230,357,0,0,2,8,0,1,0,0,479,0
3292,2550,1243,105,0,0,23,1,4586,1,1,0,4573,0
819,8002,957,329,0,0,25,7,3089,1,1,0,4021,0
1403,452,2176,348,0,0,9,7,0,0,1,1,7603,0
6928,6589,1770,390,0,0,30,0,4919,0,1,0,9189,1
5671,5193,2473,352,0,0,55,7,0,1,0,1,473,0
1638,712,740,308,0,1,21,10,0,0,1,0,8925,0
5891,5437,1833,295,0,0,16,1,0,1,1,0,9284,0
608,5657,306,308,0,1,17,6,0,1,1,1,8761,0
6907,6566,2913,128,0,1,16,6,0,0,1,0,8223,0
399,3336,2078,225,0,0,48,1,2945,0,1,0,4658,1
6406,6010,374,293,0,1,15,5,3291,0,1,0,221,0
882,8701,1709,174,0,1,18,7,464,0,1,0,2795,0
4285,3653,2607,232,0,1,22,6,1521,0,1,0,5130,0
5218,4690,1007,294,0,1,2,5,343,1,1,0,6562,0
2130,1260,283,313,0,0,27,7,0,0,1,1,2126,0
456,3968,808,342,0,1,15,4,0,0,1,1,8664,0
5582,5094,339,143,0,1,20,4,0,0,0,0,2485,0
1950,1059,45,289,0,0,19,2,1957,0,1,0,8964,1
689,6557,870,250,0,0,18,6,5051,0,1,0,6131,0
6525,6142,2064,337,0,1,16,5,478,0,1,0,9349,0
6488,6100,1336,159,0,1,26,10,0,1,1,0,5871,0
1953,1062,464,232,0,1,3,2,0,1,0,1,2023,0
5636,5154,1563,193,0,1,15,4,0,1,0,1,7688,0
7154,6841,1488,214,0,1,15,10,2348,0,0,0,2707,0
8424,8252,1572,311,0,1,8,3,5137,0,1,1,523,1
6610,6237,934,31,0,1,36,4,3253,0,0,1,9227,0
8730,8592,2867,373,0,1,12,6,0,1,0,1,322,0
3201,2450,1054,331,0,1,2,7,0,1,1,0,5279,0
1884,985,2087,265,0,1,17,7,0,1,1,0,2731,0
8639,8491,1146,420,0,1,12,7,0,1,1,1,4482,0
2494,1663,2748,275,0,1,28,6,1967,0,1,1,4328,0
5947,5499,1983,265,0,0,27,8,3610,0,1,1,5505,0
3036,2266,80,268,0,1,25,1,455,1,1,0,5904,0
3603,2896,1818,359,0,0,29,8,1734,1,1,0,7420,1
845,8290,1572,114,0,1,31,8,5383,0,0,0,1993,0
542,4924,673,206,0,0,24,5,5023,0,1,1,419,0
8899,8780,438,193,0,0,23,4,0,1,1,1,3340,0
7967,7743,2313,192,0,1,22,10,1005,0,0,0,6053,0
8485,8319,2868,279,0,1,7,8,0,1,1,1,2527,0
6075,5642,347,113,0,1,24,4,2884,1,0,0,1992,0
7340,7048,311,298,0,1,21,5,0,1,1,0,5310,0
7246,6943,403,94,0,1,19,6,0,1,0,1,3883,0
8290,8103,2292,406,0,1,19,5,5232,0,1,0,9197,0
2964,2185,2466,330,0,1,28,1,1269,1,0,0,185,0
2529,1703,2269,325,0,0,11,2,5692,0,1,1,4581,0
5772,5305,1623,274,0,1,17,9,854,0,1,0,3832,0
7045,6720,2058,459,0,0,18,7,0,1,1,1,4984,0
2530,1704,336,233,0,0,27,4,5081,0,1,0,3766,1
4917,4355,2758,151,0,1,14,8,598,0,1,0,1426,0
1133,152,1621,168,0,1,16,5,0,1,1,1,8128,0
5901,5449,764,196,0,1,24,1,0,0,0,0,1301,0
9057,8955,2319,313,0,0,15,0,2553,1,1,1,8561,0
9979,9979,721,286,0,0,40,1,5784,0,0,1,6078,0
5656,5176,1608,272,0,0,9,10,0,1,1,0,2869,0
8739,8602,1998,127,0,1,41,6,3162,0,0,1,1344,0
2978,2200,1636,189,0,0,17,1,143,0,0,1,3781,0
8861,8737,1336,287,0,0,25,8,4616,0,0,0,618,0
7842,7605,434,343,0,1,25,8,592,0,0,0,4579,0
5524,5030,2857,250,0,0,35,0,1961,1,0,1,3341,0
9008,8901,2810,84,0,1,22,8,4242,0,0,1,3847,1
8603,8451,929,160,0,0,41,3,4410,0,1,0,3305,1
7174,6863,1081,249,0,0,32,10,1424,1,0,0,9011,0
3138,2379,1275,365,0,1,42,3,0,0,1,1,3679,1
9933,9928,386,406,0,0,28,9,0,0,0,0,3465,0
3287,2544,1314,302,0,1,19,1,0,1,1,1,9027,0
3229,2481,943,193,0,0,48,6,0,0,1,0,7146,1
5548,5056,2165,319,0,1,20,3,0,1,1,0,9798,0
2725,1920,1871,80,0,0,40,5,1173,0,1,1,6435,0
8386,8209,12,317,0,1,23,0,0,0,1,0,1615,0
5435,4931,1382,256,0,0,15,5,0,0,1,0,2938,0
4437,3822,789,345,0,0,6,0,0,1,1,0,564,1
9684,9651,2776,390,0,1,15,4,5754,0,1,0,8285,0
405,3402,2208,327,0,1,18,10,0,0,1,0,6939,0
1442,495,1839,292,0,1,25,9,0,0,1,0,9840,0
9866,9853,60,276,0,1,6,5,0,1,0,0,4471,0
8994,8884,935,221,0,0,25,5,3202,1,1,1,8686,0
2496,1665,2523,176,0,0,27,5,0,1,0,1,1183,0
1601,672,236,443,0,0,31,9,4234,1,1,0,1657,0
3725,3031,2062,295,0,0,13,1,0,1,1,0,7062,0
2785,1986,2592,249,0,1,25,8,2696,0,0,0,8283,1
2507,1678,984,262,0,1,15,1,0,1,0,0,7357,0
2831,2038,1833,235,0,0,14,0,0,1,0,0,4821,0
1012,18,163,157,0,0,11,5,0,1,0,1,7106,0
4895,4330,673,393,0,1,13,8,0,1,1,1,2437,0
1766,854,212,245,0,0,16,4,0,1,1,1,6882,0
7121,6805,563,281,0,1,16,7,0,0,0,0,5692,0
6549,6169,1534,229,0,1,14,7,0,1,1,0,7519,0
4037,3378,441,450,0,0,34,6,0,0,0,0,4625,1
148,546,546,344,0,1,26,10,1665,0,1,0,8563,0
285,2068,537,284,0,1,22,8,1045,1,1,0,6330,0
9651,9615,515,78,0,1,15,1,2319,0,1,0,3518,0
5367,4855,1048,282,0,1,23,6,0,0,1,1,8071,0
9945,9941,427,254,0,1,26,2,0,1,0,1,3697,0
8410,8237,563,352,0,0,28,10,0,0,1,0,769,0
9453,9395,410,276,0,1,9,8,4128,0,1,1,2782,0
4725,4142,2296,267,0,0,25,8,3265,1,1,0,5951,0
6770,6414,1333,271,0,0,20,3,6130,0,1,0,1141,0
7446,7165,1857,327,0,1,17,4,6212,0,1,1,7366,0
236,1524,2090,321,0,0,11,3,0,0,1,1,2510,0
2562,1739,212,372,0,0,40,10,4717,0,0,1,6402,0
7123,6807,545,331,0,0,20,4,0,1,0,1,3765,0
8536,8376,2519,255,0,0,25,9,3444,0,1,0,7857,0
5519,5025,686,287,0,1,25,1,2760,0,1,0,650,1
9613,9573,2295,244,0,1,15,1,0,2,0,0,4340,1
3083,2318,1357,75,0,1,22,5,5862,0,1,0,2329,1
2959,2180,190,139,0,1,7,10,4295,0,1,0,7977,0
8425,8253,1015,364,0,1,11,10,1375,0,1,1,5647,0
9266,9187,374,292,0,0,20,6,2295,0,1,0,1340,0
9815,9797,520,213,0,1,16,8,0,1,1,1,4875,0
7426,7143,2031,228,0,0,30,5,0,0,0,0,4509,1
8602,8450,2915,265,0,1,45,9,0,1,0,1,7573,0
1735,820,2733,251,0,1,12,9,1419,0,0,0,7859,0
4255,3620,2700,99,0,1,11,5,0,1,1,0,6193,0
8288,8100,1899,459,0,0,16,10,5936,1,1,0,9868,0
2475,1642,2639,236,0,1,14,2,0,1,1,0,201,0
1804,897,515,161,0,1,15,6,3301,0,0,1,556,0
707,6757,398,229,0,1,24,5,0,1,1,0,7880,0
9191,9104,465,181,0,1,12,7,1433,0,1,0,60,0
6764,6407,2901,179,0,1,19,7,0,0,1,1,4850,0
1241,272,1116,128,0,0,3,1,3637,1,1,1,5245,0
8253,8062,1055,359,0,1,18,8,2982,2,1,1,5885,1
6780,6425,2249,96,0,1,19,3,0,1,1,1,1527,0
4358,3734,2660,92,0,1,30,1,0,1,1,1,604,0
9988,9988,2177,384,0,1,12,5,0,1,1,0,7134,0
9575,9530,1804,92,0,0,12,10,0,1,0,0,2048,0
6652,6283,382,436,0,1,20,6,0,1,0,0,202,0
1100,116,2125,459,0,0,21,3,3759,0,1,1,4253,0
7622,7361,1056,403,0,1,28,7,0,1,1,0,5273,0
2852,2061,106,218,0,1,22,7,0,1,1,1,9867,0
630,5902,1763,198,0,0,43,1,0,0,1,0,7814,1
1249,281,2457,412,0,0,8,5,0,1,1,1,4517,0
3179,2425,537,161,0,0,16,6,0,1,1,1,1986,0
482,4257,2003,407,0,1,19,9,0,2,0,0,639,0
3040,2271,1296,325,0,1,20,5,0,1,1,0,4958,0
7000,6671,1334,384,0,1,10,10,879,0,1,0,2775,0
3683,2984,2173,185,0,0,34,10,4489,1,0,0,2729,1
6674,6307,1550,263,0,1,18,3,966,0,1,0,1629,0
6807,6455,697,171,0,1,18,7,0,1,1,0,6230,0
9738,9711,259,369,0,1,19,8,0,0,0,0,6231,1
1316,355,1854,459,0,0,13,5,0,1,1,1,6244,0
4616,4021,1407,387,0,1,19,4,3363,0,0,1,4412,0
1300,338,730,147,0,1,19,1,2874,0,1,0,3458,0
7285,6986,467,288,0,1,11,4,0,1,1,1,7954,0
6284,5874,2473,205,0,1,15,9,0,0,1,0,1197,1
5495,4997,2880,330,0,1,17,2,0,1,1,0,8390,0
5291,4771,1803,268,0,0,14,3,4081,0,0,1,3010,0
1798,889,517,323,0,0,33,5,5705,2,0,0,7664,1
8227,8033,1232,459,0,0,12,4,0,1,1,0,950,0
6441,6049,530,123,0,1,27,1,4629,0,1,0,7762,0
9380,9314,2711,236,0,1,52,1,6001,0,0,1,2555,0
7052,6728,705,214,0,0,14,6,0,1,1,1,6746,0
4445,3831,1089,348,0,1,11,1,0,1,1,1,3586,0
2137,1267,916,459,0,0,20,1,520,1,1,0,6058,0
6787,6432,1374,111,0,1,19,2,0,0,1,1,8663,0
9752,9727,1232,299,0,1,3,9,0,1,1,1,3099,0
8510,8348,1322,159,0,0,22,9,3849,0,0,0,3673,1
9539,9491,1028,268,0,1,11,7,1902,0,1,1,7567,1
7151,6838,85,51,0,1,16,5,0,1,1,0,8215,0
6012,5573,28,347,0,0,8,4,0,1,1,0,8164,0
9032,8928,1179,390,0,0,9,6,0,1,0,0,8460,0
6936,6598,1212,201,0,0,13,3,5549,1,0,1,932,0
6542,6161,2458,200,0,1,17,8,4670,0,1,1,7513,0
8212,8017,547,212,0,1,14,8,0,0,1,0,5427,1
8376,8198,703,210,0,1,21,4,5170,0,1,0,6718,1
8627,8477,1257,248,0,0,24,5,0,1,0,0,3744,0
4399,3781,2704,279,0,0,27,10,359,0,1,0,3111,1
5252,4728,259,274,0,0,26,8,0,1,1,1,8118,0
4760,4181,2849,459,0,1,22,1,5275,0,1,0,4112,0
1177,200,2856,235,0,1,3,1,0,1,1,0,8100,0
2863,2073,2410,364,0,0,25,10,0,1,1,0,4491,0
6471,6082,2022,459,0,0,22,6,0,1,1,0,6357,0
7010,6682,2910,248,0,0,17,9,0,0,0,0,3583,0
8557,8399,1394,338,0,0,14,8,4821,0,0,1,4401,0
454,3946,1178,367,0,0,21,7,2272,0,0,1,7541,0
8189,7991,438,324,0,1,3,9,0,1,1,0,8233,0
1388,434,1751,239,0,0,22,0,1513,0,0,1,7745,1
3173,2418,1782,94,0,0,9,4,0,1,1,0,2341,0
9397,9332,589,375,0,0,34,8,5911,1,0,1,8098,0
488,4323,414,301,0,1,12,3,0,1,0,1,1715,0
3230,2482,534,288,0,0,15,7,0,1,1,1,9904,0
8651,8504,2340,121,0,1,25,1,0,1,1,1,7312,0
7848,7611,2666,42,0,0,31,2,0,0,1,1,9307,0
8133,7929,826,329,0,0,16,4,1480,1,1,1,2038,0
3291,2549,2570,302,0,0,10,9,0,1,1,1,3249,0
9631,9593,2655,135,0,0,19,6,4893,0,1,0,7912,0
4440,3826,1710,321,0,1,14,10,44,0,1,0,3639,0
986,9856,2499,175,0,1,18,1,3384,0,1,0,8844,0
9883,9872,2923,287,0,1,23,3,3731,0,1,0,2303,0
7705,7453,995,386,0,0,11,10,2600,0,1,1,3538,1
6089,5658,436,380,0,1,9,3,0,1,1,1,5516,0
5238,4712,1355,332,0,1,12,4,1992,0,1,0,3441,0
1198,223,131,193,0,1,20,10,335,0,1,0,4237,0
7519,7247,422,192,0,0,24,8,0,1,1,0,2493,0
7175,6864,1316,293,0,0,20,6,2751,0,0,0,1559,0
1969,1080,1081,326,0,0,18,6,0,1,1,1,2569,0
5757,5288,2568,290,0,1,14,4,3779,1,1,1,9486,0
6527,6144,1370,73,0,1,20,4,1325,0,1,0,8601,0
7595,7330,2751,287,0,0,32,7,0,0,1,0,8972,0
3249,2503,1972,343,0,1,19,4,5396,0,0,1,8698,0
6638,6267,927,349,0,1,18,5,4532,0,1,1,9239,0
9172,9083,878,351,0,1,21,9,3251,0,1,1,9610,0
9601,9560,2740,268,0,0,15,8,5780,0,1,0,2062,0
8673,8528,2919,374,0,0,38,1,0,0,1,0,1831,1
1239,270,556,178,0,1,10,8,0,1,1,0,8516,0
2289,1436,1375,253,0,1,30,9,0,1,0,1,6893,1
4585,3986,712,212,0,1,12,9,0,1,1,1,7034,0
6262,5850,162,122,0,1,26,1,5006,1,0,1,7321,1
968,9656,2818,153,0,1,19,4,5567,0,0,0,8866,0
1939,1047,2786,348,0,1,19,8,362,0,0,1,8924,0
8464,8296,1303,459,0,0,16,5,5140,1,1,1,3028,0
8505,8342,405,201,0,1,10,6,3029,0,0,0,6609,0
1390,437,1634,262,0,0,9,10,0,1,1,0,9822,0
6116,5688,2061,236,0,1,55,0,3638,0,0,1,6819,0
9970,9969,2593,127,0,1,24,8,3877,1,1,0,1095,0
3178,2423,538,151,0,0,21,5,781,1,1,1,6689,0
7029,6703,1001,203,0,0,35,5,0,0,1,0,7390,1
575,5290,1037,155,0,0,9,9,0,1,1,1,2738,0
7115,6798,984,282,0,0,24,5,0,1,1,0,1213,0
8984,8873,431,254,0,1,7,0,4556,0,1,0,6770,0
5897,5443,1763,390,0,1,5,3,562,0,1,0,4094,0
3081,2316,1046,302,0,1,11,3,3889,0,0,0,5370,0
3466,2743,14,400,0,1,10,5,0,0,1,0,4128,0
7062,6739,1276,206,0,0,23,5,3605,1,1,1,7301,0
9727,9699,878,139,0,0,27,1,0,0,0,1,5007,1
5543,5051,2098,319,0,1,20,4,2559,0,1,1,3068,0
4356,3732,2805,250,0,0,24,8,2103,1,0,0,3564,0
8219,8025,1071,181,0,0,21,3,0,1,1,1,7476,0
3814,3130,2167,255,0,1,12,8,0,1,1,0,3006,0
8321,8138,2495,195,0,1,46,1,0,1,1,1,7375,0
8589,8435,2417,300,0,0,16,8,0,1,0,1,3413,0
2278,1423,2443,82,0,0,15,6,2139,0,0,1,2579,0
4599,4003,1239,250,0,0,20,4,0,1,1,0,935,0
13,446,515,158,0,0,7,6,0,1,0,0,5015,0
8521,8360,2774,154,0,1,19,4,5839,0,1,0,342,0
6477,6088,2314,158,0,0,16,5,0,1,0,0,2230,0
525,4735,515,385,0,0,13,3,0,1,1,1,714,0
3591,2882,675,378,0,1,11,3,1947,1,1,0,9147,0
2958,2178,950,198,0,1,11,3,0,1,0,1,9919,0
529,4780,1943,282,0,1,12,1,5015,0,1,1,8726,0
3714,3019,255,432,0,1,16,4,369,0,1,0,9559,0
1394,441,1535,170,0,1,11,10,1641,0,1,1,4097,0
5631,5149,2084,241,0,1,22,6,3703,0,1,1,5524,0
955,9512,2906,315,0,0,26,5,2472,0,0,0,8300,0
158,657,1642,255,0,0,55,7,6184,0,0,1,290,0
7005,6676,826,360,0,1,25,1,1190,0,1,0,1465,0
6078,5645,1264,157,0,0,23,5,5483,0,0,1,7489,0
6236,5821,1481,162,0,1,20,4,6372,0,0,0,4861,0
2920,2137,2870,305,0,0,15,5,0,1,1,1,8487,0
3665,2964,2096,342,0,1,24,10,3851,0,0,1,3868,0
7979,7757,2254,164,0,0,8,8,0,1,1,0,9617,0
306,2302,1167,340,0,1,25,3,0,0,1,1,3872,1
3427,2700,285,74,0,1,23,10,1389,0,1,0,3780,0
1266,299,1349,157,0,0,18,4,0,0,1,0,8089,0
7179,6869,2135,222,0,1,24,8,1201,0,1,1,8820,0
4904,4341,833,350,0,0,26,8,0,1,1,1,4999,0
514,4613,2179,214,0,0,33,4,2966,0,1,1,8146,1
207,1202,593,227,0,1,16,6,2887,0,1,1,2919,0
8442,8272,444,207,0,0,16,5,0,1,0,0,7798,0
3911,3238,1700,391,0,0,17,5,0,0,1,1,1105,0
5383,4873,1573,188,0,1,10,5,0,1,1,1,4266,0
1925,1031,850,413,0,1,6,4,0,1,1,0,4054,0
634,5946,741,459,0,1,13,7,5065,1,0,0,7186,1
9270,9192,709,108,0,0,3,4,4595,0,1,1,3024,0
3041,2272,1829,280,0,1,16,8,501,1,1,1,5880,0
917,9090,1479,255,0,0,27,4,4860,0,1,1,7589,0
6732,6372,1786,157,0,0,19,10,0,1,0,0,9905,0
1949,1058,2644,125,0,0,25,3,1013,1,1,1,2222,0
8032,7817,359,276,0,1,16,6,0,1,1,1,180,0
9465,9408,850,444,0,0,38,3,0,1,1,1,6617,0
213,1269,1808,285,0,0,16,1,4998,0,1,1,6658,0
778,7545,2077,363,0,1,10,9,0,1,1,1,7320,0
3496,2776,1407,388,0,1,9,1,0,1,1,1,5003,0
2043,1163,1154,332,0,1,16,6,0,1,0,1,1180,0
5420,4915,1046,304,0,1,10,6,4505,1,1,1,9350,0
8357,8177,2733,260,0,1,16,4,0,1,1,1,349,0
8707,8566,844,52,0,0,17,10,642,0,1,0,1642,1
8465,8297,1904,207,0,0,22,3,4507,0,1,0,2139,1
9911,9904,1625,291,0,1,26,4,1221,0,0,0,5737,0
1763,851,1941,326,0,1,20,8,6203,0,0,0,4931,0
526,4746,462,310,0,1,25,3,0,1,1,1,3626,0
7725,7475,2662,91,0,0,17,6,3712,1,0,0,540,0
2946,2165,2928,201,0,1,24,1,3684,1,1,1,7922,0
959,9557,2814,238,0,0,19,7,2429,0,1,1,5748,0
6342,5939,942,190,0,0,19,2,304,0,1,0,9245,0
1050,60,33,291,0,1,12,5,0,0,0,1,3408,0
3676,2976,2254,296,0,0,13,3,0,1,0,1,2561,0
1607,678,1236,320,0,1,46,5,0,1,1,1,6181,0
3610,2904,871,189,0,0,38,1,2615,0,1,0,422,1
6635,6264,595,275,0,0,41,6,0,1,1,1,4725,0
9997,9998,1570,318,0,0,18,8,0,0,0,1,6743,1
791,7690,2897,220,0,1,31,4,0,1,1,1,2418,0
3056,2288,2753,294,0,1,40,1,350,0,1,1,3033,0
1980,1092,1740,163,0,0,12,10,0,1,1,1,6641,0
1682,761,2775,229,0,1,23,0,6232,0,1,0,9153,0
