,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4034,3375,1417,210,2,0,24,5,6147,0,1,1,5491,0
4290,3659,1390,259,2,0,5,6,0,0,1,1,4489,0
4334,3708,850,314,2,0,39,4,0,1,1,1,6302,0
3877,3199,1134,254,2,1,27,5,0,0,0,1,4147,1
4753,4173,1871,63,2,1,22,3,1899,0,1,0,2726,0
857,8423,764,350,2,1,21,8,3478,1,0,1,4117,0
8233,8040,1842,242,2,0,15,5,5930,0,1,1,3328,0
2561,1738,1915,264,2,1,16,1,1291,0,1,1,7143,0
3801,3116,1142,308,2,1,13,7,1157,0,0,0,2164,0
2640,1826,936,234,2,0,13,9,0,1,1,0,2910,0
4490,3881,2639,256,2,0,46,1,5841,0,1,1,6722,0
6433,6040,241,24,2,1,35,6,4414,0,1,1,5668,0
615,5735,993,336,2,0,13,0,0,0,1,0,1233,1
1493,551,1110,289,2,0,12,4,0,0,1,0,3344,0
803,7824,1226,120,2,0,11,10,0,1,0,1,2286,0
4953,4395,2183,238,2,1,16,1,1702,0,0,0,1092,0
6933,6595,674,317,2,1,28,8,5084,0,1,1,6612,0
7104,6786,49,186,2,1,23,5,5740,0,0,1,1994,0
6969,6635,2550,228,2,0,20,7,0,1,1,1,1004,0
1288,323,1460,157,2,1,21,8,2624,0,1,0,3613,0
4678,4089,938,189,2,1,43,9,2155,0,1,1,9716,0
3612,2906,1093,244,2,0,19,4,0,1,1,0,9493,0
8094,7885,2226,223,2,1,48,3,0,1,0,1,4458,0
9980,9980,2569,350,2,1,17,7,5207,0,0,0,9978,0
4814,4241,494,230,2,1,21,9,0,1,1,0,6417,0
2890,2103,2764,195,2,1,16,6,4445,0,0,0,5546,0
6008,5568,2306,376,2,0,6,6,0,1,1,1,8162,0
531,4802,332,311,2,0,8,5,2912,0,0,1,7725,0
8724,8585,2480,277,2,0,12,9,0,1,1,0,2167,0
3120,2360,2251,199,2,0,5,8,0,1,1,0,5354,0
3406,2677,733,241,2,0,11,8,5414,0,1,0,8751,0
5967,5521,2607,382,2,1,19,3,234,1,1,0,4354,0
1255,287,2142,233,2,1,28,4,0,1,1,1,7911,0
5846,5387,1213,118,2,1,11,1,0,1,1,0,8258,0
4434,3819,1822,242,2,0,28,4,0,1,1,0,1139,0
5318,4801,1426,353,2,1,13,0,1421,0,1,0,3280,0
9889,9879,133,369,2,0,14,3,0,0,1,1,828,0
1621,694,1449,298,2,1,20,6,5223,0,1,1,9242,1
9423,9362,1812,187,2,0,10,9,4266,0,1,0,4327,0
8902,8783,545,76,2,1,21,6,0,1,1,1,8525,0
9481,9426,482,114,2,1,17,9,1362,0,1,0,9494,0
9650,9614,1272,443,2,1,15,6,0,1,1,0,8105,0
9627,9588,236,250,2,1,13,4,3988,0,1,0,7737,0
4166,3521,1621,459,2,0,27,6,4548,3,1,0,7549,1
2977,2199,761,114,2,0,27,10,2613,2,1,0,5275,1
945,9401,2753,306,2,0,7,6,5497,1,1,1,1612,0
5097,4555,709,259,2,1,2,9,0,1,1,1,770,0
5803,5340,1820,135,2,1,20,3,0,1,0,0,7634,0
146,524,224,244,2,0,11,9,3132,1,1,0,2320,0
2253,1396,1928,293,2,0,23,8,0,0,1,1,2163,0
5353,4840,1054,201,2,1,17,7,5392,0,1,0,8443,1
7915,7686,741,304,2,1,38,1,0,2,1,0,4847,1
5649,5169,2508,238,2,1,11,7,0,1,1,1,9370,0
720,6902,900,281,2,0,38,3,4787,1,1,1,2860,1
8843,8717,452,229,2,1,24,5,525,0,0,1,1113,0
596,5523,2672,294,2,1,25,10,0,1,1,0,467,0
6095,5664,1761,209,2,1,19,9,4606,0,1,1,8687,0
6053,5618,999,161,2,1,24,5,0,1,0,0,5288,0
8203,8007,2822,387,2,1,15,6,1328,1,1,1,6225,0
7502,7228,2805,330,2,0,14,2,0,0,1,0,2037,1
86,8556,965,359,2,1,4,4,1766,0,1,0,1627,1
1029,37,593,218,2,1,35,2,0,0,1,1,3054,0
566,5190,246,47,2,0,36,3,0,0,0,0,5072,1
3927,3255,2270,189,2,0,47,1,0,1,0,1,197,0
7122,6806,1572,136,2,0,28,2,2621,0,1,0,7445,0
8275,8086,2230,219,2,0,28,6,1357,0,0,0,484,0
2330,1482,1522,93,2,0,21,6,0,1,1,1,4164,0
3515,2798,2646,193,2,0,19,9,0,1,0,1,59,0
2187,1322,2349,308,2,1,16,9,0,0,1,1,8652,0
5666,5187,2076,245,2,1,42,8,2022,0,1,1,2336,1
2068,1190,592,267,2,0,13,3,4816,0,1,0,229,1
9374,9307,2775,267,2,0,14,6,3590,0,1,1,6151,0
1637,711,2020,147,2,0,13,0,0,1,0,0,4418,0
5069,4525,2868,264,2,0,11,10,0,1,0,1,9194,0
4970,4414,1786,298,2,1,20,3,0,0,1,1,9019,0
62,5890,1320,164,2,1,15,1,4907,1,0,0,4382,0
679,6446,266,293,2,0,20,4,0,1,1,0,6852,0
7627,7366,99,279,2,0,22,4,0,0,1,1,4592,0
3641,2938,2603,249,2,1,44,4,0,0,1,1,109,0
444,3835,2117,162,2,1,29,4,1333,0,0,0,2581,1
1717,800,1051,316,2,0,17,4,4913,0,1,0,4446,1
3821,3138,1346,217,2,0,38,6,0,1,0,1,3018,0
1014,20,2573,105,2,0,25,4,0,1,0,1,5515,0
6156,5732,1423,403,2,1,15,9,0,1,0,0,9504,0
3757,3066,35,202,2,0,27,7,5346,0,1,0,7467,0
1327,367,1570,312,2,1,2,4,4358,0,1,1,6708,0
1551,616,1695,339,2,0,34,8,0,1,0,1,1269,0
3901,3227,52,184,2,1,12,3,0,1,1,1,8988,0
5041,4494,60,176,2,1,11,9,0,1,1,0,3121,0
2250,1393,381,315,2,1,2,9,0,1,1,1,1335,0
9282,9205,1140,228,2,1,16,1,0,0,1,0,2246,0
5485,4986,2897,182,2,1,20,5,0,1,1,1,5336,0
5555,5064,2631,223,2,0,21,7,0,1,1,1,3549,0
150,569,1849,363,2,0,14,8,0,1,1,0,9406,0
2086,1210,2617,334,2,0,14,0,0,1,1,1,2174,0
3751,3060,1572,105,2,1,11,3,0,1,1,0,7471,0
6113,5685,2341,205,2,1,18,3,0,1,0,1,1443,0
8034,7819,2191,231,2,1,24,10,0,1,1,0,1079,0
7591,7326,1615,403,2,0,12,1,4058,0,0,1,3150,0
8594,8440,2100,331,2,1,19,10,0,1,1,0,6185,0
4462,3850,1931,244,2,0,14,9,0,1,1,1,5180,1
6334,5930,884,217,2,0,17,7,0,1,1,1,2454,0
1818,912,1238,242,2,1,14,6,4308,1,1,1,8542,0
5285,4764,2171,11,2,0,35,1,2658,0,1,1,7894,1
175,846,942,93,2,0,17,8,2813,0,1,1,5929,0
7480,7203,1027,99,2,1,22,7,4105,0,0,0,5017,0
2642,1828,1363,246,2,0,4,6,6296,0,1,0,1289,0
5562,5072,1552,229,2,1,24,10,1746,0,1,1,6057,0
4655,4064,519,231,2,1,21,10,0,1,0,1,61,0
3849,3169,2297,255,2,1,14,1,0,1,1,0,4629,0
8401,8227,2695,144,2,1,40,1,0,1,1,1,1011,1
5253,4729,2388,264,2,0,9,10,0,1,0,0,487,0
5533,5040,1822,162,2,1,26,5,0,0,1,0,477,0
3554,2841,2533,267,2,1,18,1,0,1,0,1,9150,0
4691,4104,1654,231,2,1,19,5,0,1,1,0,6872,0
2195,1331,1959,407,2,0,40,10,0,1,0,0,1075,1
1518,579,764,319,2,0,18,9,0,1,0,0,9050,0
4764,4185,2655,305,2,0,18,4,0,2,1,0,8031,0
6582,6205,1696,134,2,0,42,8,0,1,0,1,3770,0
6758,6400,89,302,2,1,10,1,3562,0,0,1,8724,0
6611,6238,830,177,2,1,9,6,2223,1,0,1,1053,0
8805,8675,1965,459,2,1,21,9,0,1,1,1,6476,0
3474,2752,2754,329,2,1,15,7,6180,0,0,0,9536,0
5896,5442,1986,353,2,1,12,1,2342,0,1,0,1220,0
5840,5381,1605,225,2,1,53,5,0,1,1,1,4079,0
9897,9887,1183,287,2,0,43,9,0,1,1,1,3337,0
2616,1799,1062,371,2,1,17,10,1879,1,0,0,2817,0
2949,2169,1926,128,2,1,21,5,943,0,1,1,9872,0
1424,475,812,212,2,0,24,9,5863,0,0,0,2524,1
139,447,2716,188,2,0,17,1,2463,1,0,1,9204,1
3197,2444,1001,208,2,1,18,5,0,1,0,0,1823,0
7542,7272,2762,116,2,0,16,5,0,1,1,1,7779,0
4068,3412,2281,240,2,1,5,4,0,1,1,0,2147,0
8644,8496,1551,325,2,0,11,9,0,1,0,0,8773,0
8588,8433,1817,321,2,0,11,8,5309,0,1,0,1276,0
8210,8015,541,312,2,1,13,7,0,1,1,1,8177,0
8953,8839,1007,320,2,1,24,4,4604,2,0,1,3545,1
4986,4431,1299,293,2,0,18,5,0,0,1,0,978,0
4997,4443,2644,331,2,1,25,1,0,0,1,0,6870,1
2972,2194,2856,250,2,1,24,10,2716,0,1,0,6376,0
3386,2654,887,375,2,1,23,7,6328,1,1,0,7887,0
4769,4191,1447,168,2,0,13,1,3185,0,0,1,2447,0
1151,172,2360,435,2,0,11,5,2511,0,0,1,4985,0
7752,7505,2551,99,2,0,20,4,6185,0,1,1,9592,0
7775,7530,1185,237,2,1,22,2,0,1,1,0,242,0
1903,1007,2472,361,2,1,18,3,0,1,1,1,6926,0
1099,115,2551,103,2,1,20,8,0,1,1,1,7865,0
1538,601,1314,216,2,0,18,5,6251,0,1,1,6968,0
1363,407,2568,384,2,1,12,5,0,1,0,1,7595,0
6815,6464,2127,215,2,1,18,0,5991,0,0,1,1134,0
5497,4999,165,383,2,0,18,9,1381,0,0,0,119,0
1006,11,1334,170,2,0,15,7,0,1,1,0,6910,0
1914,1019,2537,355,2,1,13,3,1097,0,1,1,4143,0
4990,4436,2298,268,2,0,15,9,1237,0,0,1,3022,0
3875,3197,2179,313,2,0,19,10,4083,0,1,1,1984,0
7523,7251,2329,423,2,0,54,3,0,1,0,1,1743,0
8974,8862,2688,315,2,0,25,1,0,1,1,0,6188,0
152,591,1793,325,2,1,24,9,0,1,1,0,4500,0
7690,7436,2593,178,2,1,13,1,1235,0,0,0,2567,0
9135,9042,452,336,2,0,31,8,6117,0,1,0,4996,1
2552,1728,1841,208,2,0,28,8,5449,1,1,0,9058,0
9870,9858,616,216,2,1,22,1,990,0,1,1,5457,0
8033,7818,2510,459,2,1,18,7,0,1,0,1,6690,0
4538,3934,78,319,2,1,15,1,0,1,1,0,3785,0
1822,917,2591,459,2,0,13,5,5849,0,1,1,3440,0
8742,8605,336,302,2,0,27,5,0,1,1,1,5889,0
8656,8509,1335,269,2,1,13,1,5570,0,1,1,2129,0
3622,2917,1715,201,2,1,37,9,5612,1,1,1,1638,0
9840,9825,1642,185,2,1,8,9,0,1,0,1,6299,0
1849,947,1436,190,2,0,11,9,0,1,1,0,6982,0
7669,7413,2477,240,2,1,20,8,0,1,1,0,4539,0
1988,1100,89,172,2,0,28,9,462,0,1,0,3496,1
4515,3909,289,335,2,1,12,9,2833,0,1,1,2706,0
5630,5148,1582,230,2,0,19,10,5502,1,1,0,9526,0
4307,3678,2383,379,2,1,28,10,4739,0,1,1,2673,0
9899,9891,1037,269,2,0,10,4,2419,0,1,1,5430,0
8751,8615,273,184,2,0,12,9,0,1,1,0,4734,0
6037,5600,196,320,2,1,14,6,0,1,1,1,2699,0
3832,3150,1361,164,2,0,17,1,0,1,1,0,110,0
4776,4198,38,376,2,1,19,8,0,1,1,1,5783,0
7895,7663,1091,277,2,1,25,2,1032,0,1,1,24,0
289,2113,1949,197,2,1,16,2,0,1,1,0,8799,0
6086,5654,563,144,2,1,19,4,4581,1,1,1,9574,0
9717,9688,2010,366,2,1,12,4,3583,0,0,1,5450,0
7754,7507,1229,172,2,0,24,7,6315,1,1,0,3040,1
270,1902,759,259,2,1,23,10,0,1,0,1,5062,0
6009,5570,2023,134,2,1,15,6,0,1,1,0,3383,0
2971,2193,340,290,2,1,12,3,870,0,1,0,8247,0
4316,3688,2089,459,2,1,26,8,5748,0,1,0,269,1
7448,7167,984,300,2,1,18,8,2510,0,0,0,8606,1
6909,6569,1423,275,2,1,25,6,0,1,1,0,6059,0
2401,1561,2868,239,2,1,12,4,0,1,0,1,299,0
4956,4398,46,269,2,1,15,3,5398,0,0,0,2844,0
7012,6684,2470,459,2,1,26,9,0,1,1,1,4650,0
8977,8865,2641,240,2,0,13,3,5700,1,1,0,1577,0
9107,9011,2880,264,2,1,20,10,0,0,0,1,9462,0
2176,1310,1294,308,2,1,17,3,4420,1,1,1,7465,0
6343,5940,2601,236,2,0,37,7,0,0,0,0,9539,1
4105,3454,1609,424,2,1,10,7,0,1,0,1,4745,0
6355,5953,529,227,2,1,23,5,1218,0,0,0,2054,0
1676,754,2094,421,2,0,26,9,0,2,1,0,8137,1
9005,8898,1642,354,2,0,20,8,0,1,1,1,5208,0
7766,7520,172,252,2,1,17,3,0,1,0,0,8197,0
2369,1525,1558,257,2,0,36,8,1476,0,1,0,4026,1
2217,1356,2518,275,2,1,17,3,353,0,1,0,4152,0
2218,1357,810,342,2,0,13,10,158,0,1,1,878,0
3583,2873,1123,186,2,1,25,9,5371,0,1,0,2013,1
7707,7455,1878,457,2,1,17,6,1622,1,1,0,9137,0
85,8445,1906,261,2,0,57,2,0,1,1,1,835,0
2801,2005,2463,107,2,1,11,9,2327,0,1,1,6981,0
9794,9773,2593,294,2,1,5,6,4350,0,0,0,2325,0
8286,8098,2185,241,2,1,10,8,4080,0,1,0,4683,0
244,1613,1649,132,2,1,16,8,0,1,1,0,7866,0
7410,7126,2422,323,2,1,16,6,0,1,1,0,5143,0
7250,6948,1047,213,2,0,10,7,0,1,1,1,8254,0
5720,5248,915,116,2,1,28,7,5925,0,1,1,7252,0
356,2857,2453,459,2,0,39,9,2221,1,1,1,1833,0
7704,7452,451,395,2,0,16,10,0,1,1,0,976,0
3563,2851,1299,100,2,0,43,9,0,1,0,1,2242,0
6146,5721,812,347,2,0,15,4,1806,1,0,1,5973,0
6518,6134,1479,130,2,0,31,5,5498,1,0,0,7888,1
3809,3125,1751,273,2,1,17,1,1195,0,0,1,3851,0
5685,5208,576,314,2,0,29,4,5004,0,0,1,6022,1
4781,4204,855,459,2,0,35,8,5033,1,0,0,4591,1
8538,8378,645,340,2,0,15,6,3044,1,1,0,3615,0
1592,661,802,130,2,1,11,4,4956,0,1,0,3036,0
8256,8065,80,280,2,1,40,1,4623,0,1,1,5637,0
490,4346,1218,200,2,1,11,1,6210,0,1,1,5327,0
9133,9040,738,314,2,1,18,1,920,0,1,1,5640,0
3483,2762,1858,108,2,1,21,7,0,1,1,1,8945,0
5102,4562,1973,271,2,1,2,10,329,1,0,0,8470,0
3512,2795,305,415,2,1,0,4,0,1,1,1,9273,0
5209,4681,144,311,2,0,20,3,0,0,1,1,3430,0
8711,8571,2661,125,2,0,47,10,175,0,1,0,4532,0
3871,3193,14,179,2,1,3,8,1290,0,1,1,2716,0
1847,944,2299,199,2,0,19,0,5017,0,0,1,7844,1
515,4624,219,402,2,1,20,10,0,1,1,0,9328,0
8745,8608,2574,272,2,0,10,9,4964,1,1,0,2033,0
1102,118,2593,41,2,1,20,8,0,1,1,0,2851,0
7389,7102,1818,276,2,0,16,6,0,1,1,0,3543,0
194,1057,633,189,2,1,11,10,4976,1,1,0,1600,0
9992,9993,540,335,2,1,18,3,0,0,1,0,5267,0
9662,9627,958,357,2,1,21,4,0,1,1,1,1354,0
8938,8822,2287,302,2,1,29,9,577,0,1,1,8873,0
7802,7561,441,382,2,1,45,10,882,0,1,1,9615,0
1401,450,387,229,2,0,25,3,0,1,1,0,5586,0
674,6390,1146,138,2,1,17,6,0,1,1,1,4827,0
7105,6787,1947,185,2,1,27,6,2786,0,0,0,1995,0
2101,1228,1895,287,2,0,31,9,0,1,0,1,9908,0
6958,6622,1642,288,2,1,15,5,6103,0,1,0,990,0
1548,612,721,277,2,1,7,9,0,1,1,1,1987,0
3323,2585,2179,96,2,0,13,1,0,1,1,0,3267,0
9583,9539,99,211,2,1,16,9,6260,0,1,0,6606,0
1461,516,2761,220,2,1,16,5,0,1,1,0,3926,0
1878,978,2389,257,2,1,17,8,0,1,1,1,8763,0
3237,2489,1371,411,2,1,20,8,0,1,0,1,7613,0
8877,8754,2592,421,2,0,6,1,5910,0,0,0,9053,0
5574,5085,99,112,2,0,18,10,0,1,1,1,3472,0
1378,423,1336,324,2,0,17,5,4828,1,1,1,5534,0
2857,2066,460,143,2,1,33,4,0,1,0,1,5594,0
5771,5304,2354,232,2,1,26,1,5517,0,0,1,8922,0
5842,5383,1700,217,2,0,20,10,164,0,0,1,7606,0
8027,7811,124,293,2,1,21,5,4784,1,0,0,3197,1
9418,9356,226,248,2,0,9,3,0,0,1,1,9032,0
5001,4450,1335,363,2,1,17,5,0,1,1,1,9831,0
7809,7569,1086,188,2,1,25,3,3606,0,1,1,5454,1
1948,1056,900,289,2,1,17,10,0,1,0,0,2475,0
470,4124,2436,240,2,1,9,2,2835,0,1,1,4245,0
2671,1860,421,408,2,1,17,8,0,1,0,1,2298,0
9800,9781,1549,371,2,0,17,4,1563,2,1,1,7007,1
2224,1364,542,240,2,1,37,10,6353,0,1,0,824,0
2188,1323,86,317,2,0,14,9,4711,0,1,1,1133,0
818,7990,1465,106,2,1,9,10,5231,0,1,1,3605,0
5571,5082,1941,293,2,0,20,4,2834,2,1,0,6611,1
5793,5328,1756,372,2,0,14,9,0,1,1,0,3724,0
9381,9315,1954,374,2,1,27,3,5859,0,1,1,7011,0
7459,7180,2241,254,2,0,11,5,0,1,1,1,8539,0
2624,1808,94,214,2,0,11,4,1353,0,0,0,6671,0
9392,9327,1536,141,2,0,21,0,0,1,1,0,9742,0
9916,9909,834,225,2,0,26,8,4751,1,1,1,2104,0
9119,9025,2457,340,2,0,22,6,4510,0,1,1,3321,1
1264,297,993,446,2,1,13,10,340,0,0,1,7231,0
5086,4543,1154,328,2,1,32,3,0,1,0,0,462,0
9675,9641,2453,344,2,1,21,1,4957,0,1,0,6632,0
5835,5375,900,218,2,1,19,6,2450,0,1,1,5898,0
4045,3387,1450,296,2,0,18,6,0,0,1,0,4269,0
1035,43,2210,287,2,1,12,0,0,0,1,0,6360,0
5141,4605,2654,383,2,1,14,10,0,1,1,0,376,0
7552,7283,1621,245,2,1,58,10,2196,0,1,1,6615,0
6691,6326,1369,170,2,1,6,9,3480,0,0,1,4507,0
2828,2034,929,136,2,1,15,10,2676,0,0,0,9937,0
8168,7967,2266,206,2,0,15,3,0,1,1,1,6999,0
2780,1981,1233,387,2,1,22,9,307,1,1,1,1000,0
8981,8870,1005,282,2,0,17,7,0,1,1,0,9930,0
8561,8404,529,397,2,1,18,2,754,0,1,1,3410,0
5686,5209,507,253,2,0,28,7,2040,0,0,0,3153,1
3965,3297,393,357,2,0,5,9,5599,0,0,0,1924,0
973,9712,1051,359,2,0,20,8,6183,1,0,1,4447,0
2342,1495,2574,202,2,1,26,6,0,0,1,0,1597,0
6465,6075,2762,339,2,1,8,7,0,1,1,1,4756,0
357,2868,2268,131,2,1,16,10,2188,0,1,0,4119,1
9240,9159,347,198,2,0,28,2,0,1,0,1,3787,0
2092,1217,1572,264,2,1,20,4,4802,2,0,1,8929,1
5409,4903,1223,184,2,1,10,8,0,0,1,1,407,0
187,979,916,134,2,0,19,0,0,0,0,1,1780,0
3426,2699,1252,190,2,1,31,2,0,1,0,0,6707,0
7468,7189,1807,151,2,0,8,3,0,1,1,1,7441,0
5037,4489,2545,215,2,1,20,8,2390,0,1,1,5193,0
4897,4332,1715,308,2,1,22,3,0,0,1,0,8760,0
3336,2599,551,299,2,1,18,2,0,1,1,0,7510,0
200,1125,492,459,2,1,12,3,3309,0,1,1,7728,0
2235,1376,2892,257,2,0,38,7,4153,1,1,0,2314,1
4743,4162,2482,120,2,0,39,9,1882,0,1,1,4521,0
1088,101,2162,459,2,1,4,3,0,1,1,1,9848,0
9156,9065,595,113,2,0,28,3,4320,0,1,1,3620,1
1309,348,290,200,2,1,12,9,2061,1,0,0,7204,0
3752,3061,1007,326,2,0,18,3,4340,0,0,1,8997,0
6337,5933,350,339,2,0,25,1,288,0,1,1,5178,0
3637,2933,1738,454,2,0,34,0,0,0,1,0,6167,1
4778,4200,2319,346,2,0,27,3,0,1,0,1,4314,0
2334,1486,2801,412,2,0,19,1,0,1,0,0,8546,0
7706,7454,2286,276,2,1,13,6,0,1,1,1,5564,0
1863,962,515,340,2,1,7,9,6163,0,1,0,9892,0
4699,4114,463,453,2,1,38,6,6343,0,0,1,3173,1
5810,5348,437,104,2,0,24,8,0,1,0,0,1709,0
3825,3142,2722,157,2,1,26,9,0,0,1,0,3860,0
3488,2767,1895,196,2,0,17,4,5514,0,1,0,1442,0
7461,7182,984,205,2,1,14,5,0,1,0,1,2627,0
4959,4402,2825,152,2,0,28,6,3273,0,1,1,9158,0
8003,7785,1654,212,2,1,39,7,365,1,1,1,9293,1
5139,4603,488,309,2,1,29,5,0,0,1,0,1237,1
7033,6707,1413,260,2,1,27,5,0,1,0,0,5137,0
7309,7014,1087,156,2,0,4,8,3324,0,1,0,1030,0
5985,5541,784,314,2,1,15,8,5078,0,1,1,8026,0
3162,2406,1234,217,2,1,16,8,5646,0,0,1,7735,0
3730,3037,1583,292,2,1,20,4,2171,0,0,0,3016,0
1909,1014,1260,279,2,0,14,4,0,1,1,0,6957,0
656,6190,1949,158,2,1,7,7,4753,0,0,1,5631,0
1307,345,261,254,2,1,31,3,0,1,0,0,14,0
7919,7691,37,202,2,1,13,9,1008,0,1,1,4258,0
8468,8300,874,287,2,0,9,6,5659,1,1,0,2792,0
9810,9792,2675,321,2,1,9,2,0,0,1,0,9711,0
138,435,464,193,2,0,30,3,4794,0,1,0,8582,1
1556,621,2058,459,2,0,11,2,0,1,1,1,9728,0
6948,6611,149,359,2,0,15,4,4275,0,0,1,2993,1
5673,5195,1454,248,2,1,16,6,3193,1,0,0,6290,0
946,9412,1804,208,2,0,21,5,0,0,1,0,5215,1
1932,1039,1007,264,2,0,38,6,0,1,1,1,6719,0
3236,2488,2069,282,2,0,14,0,0,0,1,1,8451,0
3140,2382,1672,262,2,1,12,5,0,1,1,0,1167,0
9479,9424,2867,390,2,1,17,1,0,1,0,0,6744,0
8904,8785,1047,292,2,1,22,5,6037,0,1,1,959,1
785,7623,1594,401,2,1,18,6,5888,0,0,1,8163,0
4340,3715,281,186,2,0,26,9,1251,0,0,1,1566,0
4652,4061,1689,343,2,0,21,4,5919,1,1,1,1447,0
6218,5801,764,316,2,1,25,2,0,1,1,0,1040,0
3415,2687,88,187,2,1,22,7,5007,0,0,0,8579,1
1399,448,1505,126,2,0,11,6,0,1,1,0,212,0
5744,5274,2473,358,2,0,25,1,2000,0,1,1,3720,0
1054,64,1623,211,2,0,4,8,3346,0,1,0,6094,0
3546,2832,491,151,2,1,25,7,1069,0,1,0,9408,0
7318,7023,635,241,2,0,14,1,0,1,1,0,5271,0
4928,4367,2163,122,2,1,21,8,5742,1,1,1,2644,0
8129,7925,1109,456,2,1,13,6,0,1,1,1,8645,0
2980,2203,1392,459,2,0,23,4,6378,1,1,0,8373,0
7452,7172,1885,182,2,1,26,9,0,1,0,0,7889,0
8331,8149,955,254,2,1,20,1,5068,0,0,1,3659,0
1819,914,551,323,2,1,27,9,3871,1,0,1,2244,0
7538,7267,2712,210,2,1,10,7,0,1,1,0,2634,0
5476,4976,1606,437,2,1,29,1,776,1,1,0,9074,1
1856,954,1750,136,2,0,11,3,4805,0,1,0,9869,1
4093,3440,2378,373,2,0,30,1,5249,0,1,0,3234,1
386,3190,2033,220,2,1,28,7,0,1,1,0,6938,0
8548,8389,1606,126,2,1,28,5,0,0,1,0,5669,0
1628,701,2617,271,2,0,12,10,0,1,0,1,3203,0
9321,9249,2336,172,2,1,43,1,5463,0,1,0,417,1
909,9002,1941,415,2,1,7,8,0,1,1,0,4701,0
1842,939,229,354,2,0,17,9,0,1,1,1,946,0
7905,7675,1055,310,2,1,17,2,4212,1,1,1,8370,0
5054,4508,1551,249,2,1,18,5,0,0,0,0,4050,0
331,2580,1232,276,2,0,22,1,3646,0,1,0,5065,0
6628,6256,497,205,2,1,39,7,0,1,1,1,8432,0
7986,7764,306,276,2,1,27,4,0,1,0,0,3532,0
5806,5343,1283,305,2,1,29,1,511,0,1,1,8903,0
8733,8595,1083,358,2,1,24,10,4798,0,0,0,79,1
8697,8554,2832,360,2,0,19,4,6358,1,1,0,7440,0
4954,4396,2482,340,2,1,24,10,69,0,1,1,5093,0
7065,6742,2551,136,2,1,35,9,0,0,1,1,7271,0
6745,6386,1839,161,2,1,37,4,0,0,1,1,6644,0
3311,2572,1765,122,2,1,54,4,6305,0,1,1,8937,0
7584,7318,1238,303,2,0,21,10,0,1,0,0,9997,0
4679,4091,1834,386,2,0,17,4,0,1,1,1,4022,0
18,1001,1872,196,2,1,27,7,0,0,0,0,3262,0
4096,3443,2715,429,2,1,16,2,6181,0,1,1,7708,0
9502,9450,1837,399,2,1,11,4,4853,1,1,1,4964,0
5482,4983,1711,212,2,1,28,3,0,1,1,0,4129,0
1968,1078,2453,97,2,0,21,10,3283,0,0,0,1377,0
8141,7938,1515,95,2,1,6,1,0,0,1,0,9938,0
9756,9731,1429,257,2,0,25,8,5425,0,1,1,2519,1
1159,181,1551,338,2,1,19,2,0,1,1,0,62,0
4796,4220,922,328,2,1,17,1,56,0,1,1,3616,0
7129,6814,1314,459,2,1,15,4,35,1,1,1,2061,0
6716,6354,1235,124,2,1,11,5,3876,1,1,0,9883,0
6219,5803,313,245,2,1,19,1,1207,0,1,0,7313,0
1846,943,2486,94,2,0,12,8,0,0,1,0,432,0
9108,9012,2878,381,2,1,23,2,6100,0,1,1,8615,0
8087,7877,1999,206,2,1,20,1,0,1,1,0,6693,0
6676,6309,557,228,2,1,34,9,0,1,1,1,1310,0
6375,5975,17,133,2,0,46,6,0,0,1,0,2035,1
2073,1196,2764,235,2,0,30,3,0,1,1,1,9788,0
1896,998,1550,459,2,0,20,4,0,1,0,1,4408,0
1447,500,1909,306,2,1,38,6,844,0,1,1,7190,1
342,2702,1683,154,2,0,29,6,0,1,1,1,6587,0
5127,4589,768,430,2,0,20,9,0,1,0,1,1491,1
5443,4940,2585,310,2,1,10,1,251,0,0,1,8643,0
1492,550,826,344,2,1,32,10,0,0,0,0,3690,1
2524,1697,1411,391,2,1,34,5,0,0,1,1,7325,1
5374,4863,51,215,2,0,5,2,5119,0,0,1,9480,0
4008,3346,1342,444,2,1,27,4,14,0,1,0,2949,0
6657,6288,2253,269,2,1,15,5,0,0,1,0,6069,0
8790,8658,2897,25,2,1,17,9,0,0,0,0,1112,0
7923,7695,2335,339,2,1,20,6,1528,0,1,1,3510,0
40,3446,1231,81,2,1,22,5,0,0,1,0,8306,0
2381,1538,1260,223,2,0,23,8,4639,0,0,0,2637,1
7341,7049,365,459,2,1,36,8,628,1,0,0,5752,1
9961,9959,44,182,2,1,26,10,0,1,1,0,436,0
4916,4354,1673,148,2,0,21,7,4979,0,0,1,7727,0
5773,5306,2296,132,2,0,18,9,1082,0,0,0,1816,0
6963,6628,2662,222,2,1,21,9,1470,0,1,0,5720,0
8166,7965,60,151,2,1,19,9,0,0,1,1,8916,0
9004,8897,2780,317,2,1,15,4,0,1,1,0,2184,0
9736,9709,2790,268,2,1,60,3,3898,0,0,1,7178,0
7222,6917,1742,353,2,1,21,5,6044,0,1,0,5202,0
5494,4996,1281,10,2,0,30,9,6082,0,0,0,2124,1
3789,3102,1407,218,2,0,27,5,5749,0,1,1,5494,0
5075,4531,2043,401,2,1,7,9,3428,0,1,1,1727,0
5394,4885,1787,246,2,0,26,0,4156,0,1,1,1149,0
